sample_type,N_rate,P_rate,K_rate,Zn_rate,global_warming,freshwater_eutrophication,terrestrial_acidification,terrestrial_ecotoxicity
OAT_Zn,135,50,30,23.5671,5146.060968,0.392520158,26.37587248,15751.57339
OAT_Zn,135,50,30,11.2,5136.448038,0.386828952,26.29608095,8171.581613
OAT_Zn,135,50,30,29.5459,5150.708281,0.395271538,26.41444721,19416.07475
OAT_Zn,135,50,30,17.5638,5141.394611,0.389757504,26.33713967,12072.05559
OAT_Zn,135,50,30,23.6364,5146.114835,0.392552049,26.3763196,15794.04846
OAT_Zn,135,50,30,22.9097,5145.549972,0.39221763,26.37163099,15348.6425
OAT_Zn,135,50,30,17.1807,5141.096828,0.389581206,26.33466794,11837.24752
OAT_Zn,135,50,30,23.4468,5145.967459,0.392464798,26.37509631,15677.83961
OAT_Zn,135,50,30,26.8409,5148.605688,0.394026726,26.39699477,17758.13734
OAT_Zn,135,50,30,29.8005,5150.906181,0.395388702,26.41608987,19572.12313
OAT_Zn,135,50,30,29.0085,5150.290561,0.395024232,26.41097995,19086.69377
OAT_Zn,135,50,30,17.9006,5141.656406,0.389912496,26.33931268,12278.48565
OAT_Zn,135,50,30,22.4332,5145.179589,0.39199835,26.36855665,15056.58809
OAT_Zn,135,50,30,28.4228,5149.835297,0.394754699,26.40720106,18727.70895
OAT_Zn,135,50,30,13.1786,5137.986002,0.387739482,26.30884672,9384.296941
OAT_Zn,135,50,30,17.5411,5141.376967,0.389747058,26.33699322,12058.1424
OAT_Zn,135,50,30,26.3146,5148.196596,0.393784528,26.39359913,17435.55972
OAT_Zn,135,50,30,11.1286,5136.392539,0.386796094,26.29562029,8127.81942
OAT_Zn,135,50,30,18.2921,5141.960718,0.39009266,26.34183861,12518.44221
OAT_Zn,135,50,30,26.4466,5148.299199,0.393845273,26.39445078,17516.46462
OAT_Zn,135,50,30,12.4467,5137.417097,0.387402669,26.30412456,8935.70382
OAT_Zn,135,50,30,26.2248,5148.126795,0.393743203,26.39301974,17380.51988
OAT_Zn,135,50,30,12.0495,5137.108354,0.387219882,26.30156186,8692.253639
OAT_Zn,135,50,30,24.9881,5147.165509,0.393174087,26.38504066,16622.52683
OAT_Zn,135,50,30,21.9186,5144.779591,0.391761536,26.36523649,14741.18159
OAT_Zn,135,50,30,11.9104,5137.000231,0.38715587,26.3006644,8606.997042
OAT_Zn,135,50,30,21.2976,5144.296889,0.391475759,26.36122985,14360.56084
OAT_Zn,135,50,30,21.4595,5144.422734,0.391550263,26.36227441,14459.79192
OAT_Zn,135,50,30,25.7907,5147.789369,0.393543435,26.39021897,17114.4531
OAT_Zn,135,50,30,25.7885,5147.787659,0.393542423,26.39020477,17113.10469
OAT_Zn,135,50,30,10.3777,5135.808866,0.386450538,26.29077554,7667.580898
OAT_Zn,135,50,30,11.8357,5136.942167,0.387121494,26.30018244,8561.212227
OAT_Zn,135,50,30,10.1798,5135.655038,0.386359466,26.28949871,7546.284849
OAT_Zn,135,50,30,12.967,5137.821525,0.387642106,26.30748149,9254.603944
OAT_Zn,135,50,30,15.7486,5139.983659,0.388922168,26.32542815,10959.49071
OAT_Zn,135,50,30,16.9981,5140.954894,0.389497175,26.33348982,11725.32908
OAT_Zn,135,50,30,23.5236,5146.027156,0.39250014,26.37559182,15724.91155
OAT_Zn,135,50,30,28.3807,5149.802573,0.394735325,26.40692944,18701.90519
OAT_Zn,135,50,30,24.0883,5146.466096,0.392760009,26.37923522,16071.02514
OAT_Zn,135,50,30,21.241,5144.252894,0.391449712,26.36086467,14325.8698
OAT_Zn,135,50,30,27.5424,5149.150963,0.394349549,26.40152079,18188.09782
OAT_Zn,135,50,30,11.6187,5136.773493,0.387021633,26.29878237,8428.209485
OAT_Zn,135,50,30,27.8895,5149.420764,0.394509281,26.40376025,18400.84092
OAT_Zn,135,50,30,15.5209,5139.806668,0.388817383,26.32395905,10819.92977
OAT_Zn,135,50,30,10.496,5135.90082,0.386504978,26.2915388,7740.088845
OAT_Zn,135,50,30,17.8666,5141.629977,0.389896849,26.33909332,12257.64651
OAT_Zn,135,50,30,12.2632,5137.274462,0.387318225,26.30294063,8823.233759
OAT_Zn,135,50,30,11.8436,5136.948308,0.387125129,26.30023341,8566.054263
OAT_Zn,135,50,30,24.2402,5146.584168,0.392829912,26.38021527,16164.12706
OAT_Zn,135,50,30,11.5932,5136.753672,0.387009898,26.29861785,8412.580131
OAT_Zn,135,50,30,19.0625,5142.559549,0.39044719,26.34680917,12990.63259
OAT_Zn,135,50,30,26.0062,5147.956877,0.393642606,26.39160935,17246.53647
OAT_Zn,135,50,30,27.7648,5149.323835,0.394451895,26.4029557,18324.41031
OAT_Zn,135,50,30,14.7159,5139.180943,0.388446931,26.31876525,10326.5325
OAT_Zn,135,50,30,11.4183,5136.617723,0.386929411,26.29748941,8305.381146
OAT_Zn,135,50,30,27.5504,5149.157182,0.39435323,26.40157241,18193.00115
OAT_Zn,135,50,30,17.9366,5141.684388,0.389929063,26.33954495,12300.55062
OAT_Zn,135,50,30,14.3159,5138.870023,0.388262855,26.31618449,10081.36615
OAT_Zn,135,50,30,15.8186,5140.03807,0.388954382,26.32587979,11002.39482
OAT_Zn,135,50,30,12.8641,5137.741541,0.387594753,26.30681759,9191.534902
OAT_Zn,135,50,30,18.8548,5142.398104,0.390351608,26.3454691,12863.32997
OAT_Zn,135,50,30,13.8287,5138.491323,0.388038651,26.31304111,9782.753544
OAT_Zn,135,50,30,25.9211,5147.890729,0.393603444,26.3910603,17194.37733
OAT_Zn,135,50,30,26.7812,5148.559284,0.393999253,26.39660959,17721.54627
OAT_Zn,135,50,30,29.1706,5150.416561,0.395098829,26.41202581,19186.04743
OAT_Zn,135,50,30,29.8397,5150.936651,0.395406742,26.41634279,19596.14943
OAT_Zn,135,50,30,12.586,5137.525374,0.387466774,26.30502331,9021.083
OAT_Zn,135,50,30,13.7753,5138.449816,0.388014077,26.31269658,9750.023836
OAT_Zn,135,50,30,20.8827,5143.974388,0.391284826,26.35855295,14106.26205
OAT_Zn,135,50,30,12.5349,5137.485654,0.387443258,26.30469362,8989.762999
OAT_Zn,135,50,30,27.2057,5148.889247,0.394194603,26.39934843,17981.72905
OAT_Zn,135,50,30,20.1524,5143.406727,0.39094875,26.35384111,13658.64959
OAT_Zn,135,50,30,11.2403,5136.479364,0.386847497,26.29634097,8196.282122
OAT_Zn,135,50,30,20.8066,5143.915235,0.391249806,26.35806196,14059.61915
OAT_Zn,135,50,30,21.2079,5144.227165,0.39143448,26.36065111,14305.58228
OAT_Zn,135,50,30,13.3131,5138.090548,0.387801377,26.3097145,9466.734124
OAT_Zn,135,50,30,25.6678,5147.693839,0.393486878,26.38942602,17039.12574
OAT_Zn,135,50,30,11.7029,5136.838942,0.387060381,26.29932562,8479.817001
OAT_Zn,135,50,30,18.2819,5141.95279,0.390087966,26.3417728,12512.19047
OAT_Zn,135,50,30,20.8485,5143.947804,0.391269088,26.35833229,14085.30032
OAT_Zn,135,50,30,20.4762,5143.658416,0.391097759,26.35593024,13857.11175
OAT_Zn,135,50,30,11.8427,5136.947608,0.387124715,26.3002276,8565.502639
OAT_Zn,135,50,30,28.9761,5150.265376,0.395009322,26.41077091,19066.8353
OAT_Zn,135,50,30,23.259,5145.821482,0.392378374,26.37388464,15562.73401
OAT_Zn,135,50,30,16.7938,5140.796091,0.389403158,26.3321717,11600.11037
OAT_Zn,135,50,30,21.5009,5144.454914,0.391569315,26.36254152,14485.16663
OAT_Zn,135,50,30,19.0689,5142.564524,0.390450135,26.34685046,12994.55525
OAT_Zn,135,50,30,27.8517,5149.391382,0.394491885,26.40351637,18377.6727
OAT_Zn,135,50,30,24.0747,5146.455525,0.39275375,26.37914747,16062.68948
OAT_Zn,135,50,30,29.6368,5150.778938,0.395313369,26.41503369,19471.78881
OAT_Zn,135,50,30,20.8272,5143.931248,0.391259286,26.35819487,14072.24521
OAT_Zn,135,50,30,27.4599,5149.086836,0.394311583,26.40098851,18137.53226
OAT_Zn,135,50,30,13.3808,5138.143171,0.387832532,26.3101513,9508.228528
OAT_Zn,135,50,30,24.1641,5146.525015,0.392794891,26.37972427,16117.48416
OAT_Zn,135,50,30,23.425,5145.950514,0.392454765,26.37495566,15664.47804
OAT_Zn,135,50,30,14.5227,5139.030769,0.388358022,26.31751874,10208.11715
OAT_Zn,135,50,30,13.817,5138.482229,0.388033267,26.31296562,9775.582428
OAT_Zn,135,50,30,10.7704,5136.114111,0.386631254,26.29330921,7908.272958
OAT_Zn,135,50,30,20.1906,5143.436419,0.390966329,26.35408758,13682.06298
OAT_Zn,135,50,30,29.2769,5150.499188,0.395147747,26.41271165,19251.20039
OAT_Zn,135,50,30,14.1874,5138.77014,0.388203721,26.31535542,10002.60646
OAT_Zn,135,50,30,15.3202,5139.650664,0.388725023,26.32266415,10696.91755
OAT_Zn,135,50,30,15.1262,5139.499868,0.388635747,26.32141248,10578.01188
OAT_Zn,135,50,30,27.127,5148.828073,0.394158386,26.39884066,17933.49257
OAT_Zn,135,50,30,11.731,5136.860784,0.387073312,26.29950692,8497.039937
OAT_Zn,135,50,30,26.3453,5148.220459,0.393798656,26.3937972,17454.37624
OAT_Zn,135,50,30,27.1597,5148.853491,0.394173434,26.39905164,17953.53492
OAT_Zn,135,50,30,10.4177,5135.839958,0.386468945,26.29103362,7692.097533
OAT_Zn,135,50,30,28.6857,5150.039649,0.394875683,26.40889727,18888.84453
OAT_Zn,135,50,30,20.6966,5143.829732,0.391199185,26.35735225,13992.1984
OAT_Zn,135,50,30,24.0615,5146.445265,0.392747676,26.37906231,16054.59899
OAT_Zn,135,50,30,22.7176,5145.400653,0.392129228,26.37039157,15230.90136
OAT_Zn,135,50,30,22.5993,5145.308699,0.392074787,26.36962831,15158.39342
OAT_Zn,135,50,30,16.4625,5140.538572,0.389250698,26.33003418,11397.05134
OAT_Zn,135,50,30,15.2661,5139.608612,0.388700127,26.3223151,10663.75881
OAT_Zn,135,50,30,11.1612,5136.417879,0.386811096,26.29583062,8147.800478
OAT_Zn,135,50,30,21.537,5144.482974,0.391585928,26.36277444,14507.29289
OAT_Zn,135,50,30,16.4002,5140.490147,0.389222028,26.32963222,11358.86669
OAT_Zn,135,50,30,15.0793,5139.463413,0.388614164,26.32110988,10549.26612
OAT_Zn,135,50,30,24.5661,5146.837489,0.392979887,26.38231795,16363.87634
OAT_Zn,135,50,30,22.5886,5145.300381,0.392069863,26.36955928,15151.83522
OAT_Zn,135,50,30,13.1166,5137.937809,0.38771095,26.3084467,9346.296157
OAT_Zn,135,50,30,19.6219,5142.99437,0.39070462,26.35041837,13333.49772
OAT_Zn,135,50,30,10.0968,5135.590523,0.386321271,26.2889632,7495.412832
OAT_Zn,135,50,30,15.5957,5139.86481,0.388851806,26.32444165,10865.77587
OAT_Zn,135,50,30,24.719,5146.956338,0.39305025,26.38330444,16457.59117
OAT_Zn,135,50,30,11.0665,5136.344269,0.386767516,26.29521962,8089.757345
OAT_Zn,135,50,30,18.6888,5142.269072,0.390275217,26.34439808,12761.58593
OAT_Zn,135,50,30,18.3884,5142.035572,0.390136976,26.34245993,12577.46601
OAT_Zn,135,50,30,13.0916,5137.918377,0.387699446,26.3082854,9330.973261
OAT_Zn,135,50,30,14.8795,5139.308109,0.388522218,26.31982079,10426.80553
RANDOM,149.8499,51.0677,31.289,13.9223,5219.272411,0.411831295,26.66504949,9925.038733
RANDOM,136.8184,47.279,35.0846,18.2541,5158.386001,0.393475565,26.40478539,12506.82284
RANDOM,138.2044,58.223,31.3842,17.3437,5185.206749,0.403523898,26.54003094,11991.74654
RANDOM,148.1026,47.9119,37.2455,18.9407,5223.293572,0.412461853,26.68833356,12994.58938
RANDOM,128.424,56.0344,36.1044,23.8157,5149.562561,0.393154847,26.39809563,15911.29526
RANDOM,148.6323,42.5076,38.9253,13.9084,5211.370211,0.406659978,26.61051936,9894.920588
RANDOM,130.2539,46.9156,23.6475,11.5214,5085.011182,0.372611521,26.07277186,8314.130701
RANDOM,135.7923,47.5824,24.5339,11.311,5116.952801,0.381916204,26.21136198,8219.046611
RANDOM,149.7547,52.2303,35.1403,29.7613,5246.107496,0.422756853,26.8296528,19647.65283
RANDOM,130.9431,40.7992,20.1552,10.7249,5059.501482,0.364770768,25.95134731,7794.694445
RANDOM,145.288,47.0623,26.8701,22.3955,5178.241752,0.40202712,26.5090646,15066.23672
RANDOM,148.5751,59.5322,21.2091,28.9122,5218.794228,0.418480247,26.73079853,19114.33166
RANDOM,128.2602,59.1788,26.2114,16.8029,5122.59724,0.386116929,26.27176032,11598.87028
RANDOM,148.125,40.0541,21.2201,14.0901,5148.456904,0.39152871,26.34592012,9946.135767
RANDOM,122.4388,50.6694,24.8178,17.3359,5065.176378,0.368358699,26.01025021,11856.16807
RANDOM,127.6169,50.0735,24.7005,20.1016,5090.94508,0.376560006,26.12969542,13575.36975
RANDOM,142.5317,56.7949,26.6624,18.1314,5188.906862,0.405608313,26.55931391,12478.41952
RANDOM,141.9037,47.7333,36.6016,12.9995,5185.441974,0.400009084,26.50583475,9318.517114
RANDOM,121.0397,57.4093,30.9952,26.1646,5103.316893,0.381299144,26.21045367,17304.75633
RANDOM,148.9642,55.1309,20.7427,18.2412,5198.231601,0.40942335,26.60135465,12556.33289
RANDOM,128.3784,52.2225,34.1026,20.7732,5129.853506,0.386517437,26.29791902,14025.02596
RANDOM,146.2344,46.0502,27.3588,12.8448,5174.048384,0.398341414,26.45937272,9214.456578
RANDOM,138.0047,52.0719,24.9597,10.4117,5141.569943,0.389529517,26.32299269,7699.17748
RANDOM,139.1794,55.6574,30.2224,22.6808,5183.233756,0.404057783,26.54423194,15254.19933
RANDOM,123.0468,47.6544,31.4834,24.8135,5085.349232,0.374201773,26.11098575,16447.69877
RANDOM,124.5034,56.3135,37.7215,17.0346,5130.51819,0.385653469,26.29390244,11740.19925
RANDOM,144.1437,52.58,28.7763,18.9224,5191.649124,0.405559578,26.56486258,12959.67462
RANDOM,124.2844,53.7236,21.1303,18.9899,5073.378404,0.372381441,26.05881957,12882.38447
RANDOM,137.1598,42.11,32.232,22.9036,5140.066204,0.389011773,26.33253935,15329.18022
RANDOM,125.1068,52.9033,37.5875,16.4309,5122.728034,0.382760782,26.25238508,11358.73897
RANDOM,142.6533,50.6893,38.9391,19.7653,5210.064726,0.408765727,26.63708249,13487.83658
RANDOM,122.9589,54.7047,38.5325,21.8649,5124.375792,0.384549935,26.27873473,14688.21618
RANDOM,130.9827,44.861,27.6701,11.34,5094.649681,0.37427394,26.10770354,8208.908702
RANDOM,121.3785,42.4791,22.3446,28.5077,5037.330833,0.362074364,25.91119594,18657.29609
RANDOM,148.8532,45.1844,26.4056,24.4461,5190.674428,0.406013225,26.56641594,16332.50537
RANDOM,125.9017,44.0709,34.7772,19.7759,5095.125058,0.374728143,26.12942023,13368.74264
RANDOM,137.7884,40.4961,21.2297,28.4899,5109.65125,0.383424536,26.22248963,18720.25634
RANDOM,121.7267,40.8027,20.9176,10.8514,5016.158194,0.351815639,25.76301331,7826.476269
RANDOM,137.7902,49.5431,29.0249,28.8591,5159.756104,0.397934212,26.45150276,19005.08705
RANDOM,143.4348,45.6551,23.7127,14.9565,5149.645941,0.39233229,26.36175487,10482.84397
RANDOM,143.5009,46.8944,21.572,18.9794,5150.246129,0.394066991,26.38037761,12948.33365
RANDOM,128.9901,52.7271,23.2134,13.3129,5095.712323,0.377096625,26.13515138,9428.678968
RANDOM,139.0333,56.9313,39.9684,25.4231,5217.740045,0.412993669,26.69795267,16965.58387
RANDOM,144.7804,46.4632,38.0947,10.0095,5198.210207,0.40260089,26.54883262,7499.513552
RANDOM,123.0103,47.3725,28.6657,14.1661,5067.573321,0.367054091,26.00250558,9912.847506
RANDOM,143.6105,49.3856,20.3958,24.3298,5158.642147,0.398382914,26.43844192,16235.4894
RANDOM,129.2679,47.9352,29.0037,15.8807,5102.624709,0.377824489,26.16072094,10999.45797
RANDOM,120.4574,50.8789,31.7183,20.8403,5079.487594,0.371954569,26.07875074,14013.09903
RANDOM,125.4511,40.186,24.1857,26.9255,5055.206195,0.366283447,25.9786815,17704.0237
RANDOM,133.2997,42.0164,25.1279,16.1204,5093.931138,0.375306501,26.11611121,11132.26162
RANDOM,128.3225,48.4512,28.1114,11.135,5093.051113,0.374162616,26.10606568,8085.606975
RANDOM,130.3876,49.7043,30.5765,28.2595,5127.691231,0.388001827,26.30963324,18604.0038
RANDOM,138.0086,44.6489,39.0139,15.3344,5166.232304,0.393916621,26.42257439,10722.99843
RANDOM,149.5215,47.472,25.7815,20.1066,5195.3855,0.406861532,26.57792898,13684.0916
RANDOM,132.8088,45.0017,35.2788,21.3471,5134.852577,0.386865457,26.30802487,14372.80112
RANDOM,139.3999,46.8982,33.7185,21.7605,5168.69898,0.397572152,26.46063957,14664.10425
RANDOM,129.1086,56.9485,33.653,29.5563,5152.68583,0.396052227,26.43260916,19430.61306
RANDOM,145.3408,52.3196,27.1662,16.1162,5189.796947,0.404672973,26.54885035,11240.53291
RANDOM,134.6968,46.5957,32.7209,24.8949,5143.900178,0.391128509,26.36277114,16556.90829
RANDOM,123.8369,50.8108,29.2481,26.2118,5092.790243,0.377644647,26.15463428,17316.02303
RANDOM,127.1267,49.3035,37.2116,12.6759,5118.23933,0.380144263,26.21534521,9051.707479
RANDOM,148.8293,43.0823,33.0386,13.477,5195.926949,0.403330105,26.54721824,9618.201657
RANDOM,128.9358,52.7563,32.2975,16.7406,5125.592725,0.384788867,26.26919067,11553.67586
RANDOM,138.5801,55.7139,33.5625,10.1946,5180.792345,0.399755124,26.49299466,7607.258321
RANDOM,122.721,49.8714,24.0821,18.4539,5062.907692,0.367990324,26.00296257,12537.58023
RANDOM,148.2607,53.728,28.9581,17.5984,5214.942464,0.412267429,26.66379988,12174.79867
RANDOM,120.4502,56.7318,22.3882,24.0469,5070.813593,0.372939873,26.0675984,15977.9121
RANDOM,120.3584,59.5994,35.504,11.0014,5108.114302,0.378570825,26.18530909,8028.629509
RANDOM,134.1644,48.6813,34.4687,27.8941,5154.922501,0.394998602,26.42227166,18405.76618
RANDOM,147.4491,41.3481,31.1577,23.2529,5185.960193,0.402791368,26.53231085,15590.59425
RANDOM,139.168,52.5487,22.3921,12.3981,5142.529856,0.390886084,26.33588227,8917.836257
RANDOM,121.7304,45.1386,38.5786,12.3983,5083.253253,0.368855154,26.05439115,8839.863744
RANDOM,123.3307,45.3861,27.886,22.871,5067.804636,0.369015023,26.02738165,15239.51803
RANDOM,132.5095,48.7705,22.3393,11.7402,5097.823823,0.376991483,26.13321015,8464.173272
RANDOM,148.1778,43.0544,38.5081,25.7069,5218.615878,0.411685705,26.67952233,17125.21584
RANDOM,145.4574,52.3464,30.176,14.2956,5198.117093,0.406075934,26.57733432,10133.41444
RANDOM,131.9435,41.2069,26.6118,11.5405,5085.761888,0.371404968,26.06411175,8318.723491
RANDOM,122.2535,44.7393,31.4382,28.6676,5075.797617,0.371864805,26.07633476,18793.55141
RANDOM,146.8188,49.4084,24.4819,14.2113,5179.094821,0.401233919,26.49332175,10061.35054
RANDOM,149.4544,54.7412,32.5282,19.4772,5236.042137,0.41832116,26.7604819,13346.29605
RANDOM,128.3819,43.8146,29.5741,16.0809,5088.125706,0.37288228,26.09082327,11101.91602
RANDOM,145.3638,57.0288,36.9423,24.3347,5239.475131,0.419832816,26.79124811,16323.64414
RANDOM,143.7858,58.0671,22.7588,28.9322,5195.451015,0.411043125,26.62588029,19099.78163
RANDOM,143.8106,54.048,36.6658,11.1203,5211.995307,0.408302515,26.6262808,8203.109261
RANDOM,132.5608,59.7104,36.5647,25.206,5183.251935,0.40385775,26.55472558,16801.44091
RANDOM,132.2374,50.3065,24.9878,26.0558,5120.053885,0.386513249,26.27461415,17250.49738
RANDOM,148.3943,59.9562,38.86,22.9567,5267.741025,0.427877755,26.91349919,15512.08927
RANDOM,135.3042,50.1777,24.6062,13.7882,5124.216899,0.384983642,26.25498598,9745.841244
RANDOM,131.0119,45.9426,26.4989,11.9,5094.840956,0.374861173,26.11294944,8553.673002
RANDOM,121.6452,57.7115,34.4558,12.7499,5107.212168,0.378665918,26.18421749,9096.317959
RANDOM,129.9482,44.7731,28.799,20.485,5099.772336,0.377641498,26.15714823,13811.30767
RANDOM,141.6663,51.9095,32.8735,13.5327,5185.571248,0.401551545,26.51788131,9651.541797
RANDOM,143.6828,54.423,36.0576,17.2366,5215.370517,0.41089169,26.66082868,11951.1622
RANDOM,141.868,43.0655,24.9589,25.4541,5146.25995,0.393118663,26.37398638,16901.39753
RANDOM,143.6237,51.9244,32.4076,25.2341,5203.021522,0.409509538,26.63000413,16832.48563
RANDOM,149.239,58.7316,39.8771,22.1351,5270.804104,0.428205878,26.92143744,15010.51118
RANDOM,127.0885,42.5658,20.498,18.4467,5052.537667,0.364662941,25.94770112,12515.79472
RANDOM,135.2307,48.1824,25.8241,11.5741,5120.00509,0.382688199,26.22557271,8383.339212
RANDOM,135.9188,57.7132,22.5889,24.4448,5151.369,0.396956188,26.42016804,16306.64987
RANDOM,121.7121,54.8926,35.9948,20.7732,5110.229516,0.38068217,26.21603825,14006.63371
RANDOM,149.4814,46.026,22.2185,19.309,5179.616309,0.402571462,26.50696188,13179.47721
RANDOM,121.9051,59.5304,36.4331,10.862,5118.2859,0.381339589,26.22828176,7953.405542
RANDOM,145.6416,59.6001,38.0171,19.0697,5247.477381,0.4211185,26.81351878,13111.6719
RANDOM,122.8572,50.0063,36.3688,12.7021,5096.565907,0.374017311,26.12312402,9046.29929
RANDOM,147.8857,48.4644,22.4209,18.7473,5178.956379,0.402545327,26.50646594,12837.6305
RANDOM,145.5564,44.9093,27.0466,20.3843,5172.285308,0.399462639,26.47314853,13826.42957
RANDOM,143.5641,56.8932,24.5746,13.3269,5184.285507,0.403594715,26.52608407,9533.852941
RANDOM,127.2463,55.44,37.5763,12.5463,5137.668682,0.38664395,26.30972332,8999.446845
RANDOM,124.6896,53.3314,25.4853,19.1793,5087.533286,0.375627204,26.11716153,13010.57051
RANDOM,123.3995,52.7853,28.9058,17.7507,5088.748708,0.374850693,26.11472162,12135.1279
RANDOM,134.0459,51.7231,36.9962,15.1763,5160.913803,0.393729045,26.4126898,10629.64067
RANDOM,145.8955,46.9496,34.0502,18.5736,5199.616757,0.405920887,26.58494108,12745.59398
RANDOM,128.665,46.2387,20.5551,16.6831,5069.840647,0.3698779,26.02375019,11458.49547
RANDOM,149.628,47.1192,35.304,13.9178,5218.801287,0.410280062,26.65334205,9915.395874
RANDOM,143.8624,44.8242,22.9024,29.3813,5158.121752,0.398217552,26.44205797,19320.62269
RANDOM,133.3721,54.9582,26.1688,22.7554,5140.204198,0.392113745,26.35921979,15256.05957
RANDOM,135.1612,46.9308,21.1902,18.8319,5107.686247,0.381529532,26.19545306,12813.80454
RANDOM,132.2818,50.0649,29.7135,21.2745,5130.10988,0.3873439,26.29986904,14331.8091
RANDOM,125.136,58.3781,31.4995,27.0316,5128.662444,0.389024563,26.324508,17862.78616
RANDOM,141.4625,49.382,28.4406,13.4968,5163.8141,0.395699763,26.42198123,9606.104688
RANDOM,128.9588,43.5969,38.8395,10.7994,5114.199044,0.37736972,26.18098042,7891.635081
RANDOM,140.272,40.2614,33.8647,10.5023,5145.427717,0.387134709,26.31331738,7741.024603
RANDOM,127.5742,59.8547,36.5596,10.4384,5147.422986,0.389879866,26.35397019,7724.868239
RANDOM,146.3197,56.0112,28.3505,16.1141,5208.956944,0.41060471,26.63763319,11262.87424
RANDOM,129.0412,44.164,31.5279,19.4076,5100.893288,0.377056802,26.15574893,13150.99817
RANDOM,137.1457,40.2439,25.0385,28.8572,5117.501895,0.38498261,26.2546276,18951.1695
RANDOM,147.9149,48.5373,26.2637,11.1318,5184.984897,0.401764646,26.50667191,8180.689809
RANDOM,143.1234,48.0676,36.2158,13.0952,5191.379087,0.401916693,26.53275734,9383.862362
RANDOM,149.1872,56.4452,20.3138,20.9942,5204.004936,0.412040861,26.63747537,14249.17964
RANDOM,120.3507,56.335,33.4287,13.8612,5094.550897,0.375202832,26.13098035,9762.255904
RANDOM,139.906,52.0117,35.8946,13.9524,5186.568834,0.401312305,26.52158628,9908.148209
RANDOM,145.6394,46.3293,29.2535,10.4608,5175.767934,0.397935586,26.45867486,7756.403471
RANDOM,147.6977,50.9114,25.0687,18.1504,5192.658256,0.406238497,26.56654063,12488.07844
RANDOM,141.7714,52.8258,30.139,21.6481,5186.816199,0.404500846,26.55174604,14622.65944
RANDOM,142.758,57.9445,30.8284,29.0675,5214.438356,0.41495032,26.70293068,19198.4224
RANDOM,143.9621,43.0491,24.4938,22.4471,5152.867439,0.394477997,26.39371881,15067.91037
RANDOM,143.6982,46.3483,23.0725,14.2567,5150.493331,0.392655711,26.36493009,10056.47102
RANDOM,131.8951,56.4073,30.8367,26.1919,5153.835279,0.396143344,26.42826141,17373.19311
RANDOM,142.1698,52.5444,34.2335,26.4773,5204.080129,0.409805801,26.63823687,17594.38324
RANDOM,145.1656,50.4634,28.4432,10.718,5183.187862,0.400942099,26.49943177,7926.655664
RANDOM,122.0938,49.0576,29.8029,15.9981,5072.775789,0.369008106,26.03287194,11041.01736
RANDOM,121.5008,54.329,29.7922,13.9182,5083.504904,0.372443994,26.08222889,9785.082095
RANDOM,124.5565,57.738,24.7418,24.3499,5101.457213,0.381712951,26.20170431,16195.40493
RANDOM,125.1982,44.998,34.5989,17.5211,5092.037027,0.373463456,26.11080918,11986.47923
RANDOM,132.7421,43.2117,34.1704,21.8153,5126.339283,0.384440792,26.2701576,14649.0004
RANDOM,138.8664,49.9151,25.63,19.5317,5148.68941,0.393290099,26.37775294,13286.23987
RANDOM,120.3981,46.0329,22.3785,13.3834,5031.13961,0.357251224,25.84393172,9397.191455
RANDOM,137.1228,59.5595,29.9912,24.586,5185.149873,0.405659394,26.56535646,16426.90711
RANDOM,122.7977,58.3759,37.33,15.5189,5125.686379,0.384247717,26.27211497,10809.90658
RANDOM,144.9661,46.9147,22.9569,19.9671,5162.52365,0.397633399,26.43580132,13565.09418
RANDOM,134.794,40.5319,30.282,13.558,5110.588973,0.378335366,26.17440159,9577.056166
RANDOM,127.104,46.9788,29.3958,14.3879,5089.125306,0.373269601,26.09557795,10070.33438
RANDOM,135.9672,48.3446,38.3778,29.1088,5175.628552,0.400521437,26.51261981,19168.66412
RANDOM,146.8959,41.5562,29.4365,22.681,5178.182635,0.400755719,26.49833598,15233.46818
RANDOM,137.4626,45.7099,26.7123,11.3212,5126.38052,0.383979817,26.24756371,8231.9755
RANDOM,120.4838,51.3038,20.8842,29.7664,5055.112574,0.36917279,26.00862988,19457.01571
RANDOM,125.8973,42.7871,26.1674,14.2406,5061.099063,0.36504718,25.96838607,9947.697195
RANDOM,125.8712,46.9759,24.9066,15.0033,5069.934488,0.368692708,26.01725209,10429.12511
RANDOM,138.2,52.6072,36.8951,20.2951,5187.778918,0.403000395,26.54669695,13791.99579
RANDOM,123.6128,54.8473,22.6473,12.9391,5073.183142,0.370763914,26.04025534,9179.005811
RANDOM,134.5754,41.8832,37.2049,29.5828,5146.769371,0.391438604,26.37835209,19421.90129
RANDOM,125.0131,54.5119,22.2088,21.0421,5084.135333,0.375916175,26.1124634,14150.1567
RANDOM,139.2484,56.8316,21.9228,19.0259,5159.11384,0.39801835,26.4360536,12997.13585
RANDOM,143.4396,41.8078,35.7705,12.7132,5173.113938,0.395643549,26.44170181,9124.086377
RANDOM,137.3461,50.2599,34.4885,11.0848,5162.299116,0.393527424,26.40531245,8126.215185
RANDOM,136.4568,58.9706,26.5032,11.8036,5159.67533,0.39584287,26.41681049,8577.145279
RANDOM,135.574,55.2321,34.8732,17.7682,5174.309729,0.399233754,26.48640255,12235.13884
